,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
609,609,pa ipò dá,changed position,death,Death,1,"Lẹyin ọjọ mẹrinla ti Alaafin waja, Onijẹru tilẹ Ijẹru naa tun [PET_BOUNDARY]papoda[PET_BOUNDARY]",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,1,sometimes_euph
2158,2158,Abe,under,vagina,Bodily Functions/Parts,1,Gunter ṣakiyesi pe ọpọ obinrin ti gba aṣa fifa gbogbo irun [PET_BOUNDARY]Abe[PET_BOUNDARY] wọn.,https://www.bbc.com/yoruba/agbaye-56470677?at_custom1=%5Bpost+type%5D&at_campaign=64&at_custom3=BBC+News+Yoruba&at_custom4=88AC2548-8A4A-11EB-A034-C92716F31EAE&at_custom2=facebook_page&at_medium=custom7&fbclid=IwAR2piw1BiAfC9I8yn4FTPxL7UJq0IhvA43B93mMDM052-D36nmKx3qbxlX8,1,sometimes_euph
88,88,epo,thing of the month,menstruation,Bodily Functions/Parts,0,"“Iṣẹ yii gbọdọ tete di ṣiṣe ni kiakia nitori gbogbo agbaye ti n sun kuro lara [PET_BOUNDARY]epo[PET_BOUNDARY] o rọbi lilo bayii. Nigba ti a o ba fi ri dun mẹwaa si asiko yii, ko si ẹni ti yoo fẹ lati dokoowo si owo epo rọbi mọ.”",https://www.bbc.com/yoruba/articles/cxx4lk8795yo,1,sometimes_euph
2146,2146,Itura,relief,orgasm,Bodily Functions/Parts,0,"""Mọ rí Adedoyin, ọmọ rẹ̀ àti àwọn adari ""manager"" [PET_BOUNDARY]Itura[PET_BOUNDARY] ìtura níbi tí wọn ti ń ṣe ipade",https://www.bbc.com/yoruba/articles/ck5765kl1l7o,1,sometimes_euph
1959,1959,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Bẹ́ẹ̀ ni o, ètò tí wọ́n fi lélẹ̀ ní Ísírẹ́lì ìgbàanì nípa bí wọn ṣe ń bójú tó [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] òrukàn, àwọn opó àtàwọn aláìní ló nasẹ̀ dé inú ìjọ Kristẹni.",https://wol.jw.org/yo/wol/d/r36/lp-yr/2001451,1,always_euph
1659,1659,alafowora,one whose hands makes things disappear (thief),a thief,Social,1,"Ipinlẹ Ọṣun niṣẹlẹ yii ti waye lopin ọsẹ to kọja yii. Agbefọba Gbenga Martins, to ṣalaye bọrọ naa ṣe jẹ ni kootu Majisireeti ipinlẹ Ọṣun ti wọn wọ ọdaran naa lọ sọ pe iwa [PET_BOUNDARY]afọwọra[PET_BOUNDARY] ati ojukokoro ti mọ Victor lara, alabọrun si ti fẹẹ dẹwu fun un, tori eyi kọ ni igba akọkọ tọwọ awọn agbofinro n tẹ ẹ, wọn o si tori nnkan meji mu un ri, ole jija yii naa ni.",https://alaroye.org/oju-ooru-ni-oluwatobi-wa-ti-babalawo-fi-loo-%e1%b9%a3a-a-pa-monu-ile-nikenne/,1,always_euph
831,831,se alaisi,is no more,death,Death,1,Morgan Tsvangirai di [PET_BOUNDARY]alaisi[PET_BOUNDARY],bbc,1,sometimes_euph
66,66,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,O le maa ro nkankan lo n ṣẹlẹ si agọ ara rẹ to si jẹ pe gbogbo nkan ti o n ri patapata lo abẹrẹ coronavirus wa. Bẹẹ gẹlẹ naa ni ṣegeṣege [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] ri.,bbc,1,always_euph
2282,2282,Mu,drink,sex,Sexual Activity,1,Jọwọ mo lero bi mi [PET_BOUNDARY]Mu[PET_BOUNDARY] obo eyikeyi iyaafin tabi obinrin ti o mọ ni ibadan?,,1,sometimes_euph
1189,1189,ajosepo,mutual dealings,sex,Sexual Activity,1,"Bi won baa ti njo ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] , beni omi yio se maa pa ogo ina re.",,1,sometimes_euph
608,608,pa ipò dá,changed position,death,Death,1,"Olóyè Olúfẹlá Ọbáfúnmiláyọ̀ tàbí ""Fẹlá"" Ṣówándé MBE tí wọ́n bí ní ọjọ́ọ́ kọkàndínlọ́gbọ̀n osù Karùn-ún ọdún 1905, tí ó sì [PET_BOUNDARY]papò da[PET_BOUNDARY] ní ọjọ́ Kẹtàlá oṣù Kẹta ọdún 1987.",wikipedia,1,sometimes_euph
133,133,kòkòrò,insect,penis,Bodily Functions/Parts,0,"Àwọn alaṣẹ sọ pe agbegbe Lee, nibi ti iji lile naa balẹ si lọjọ kejidinlọgbọn, oṣu Kẹ̀sán-an, ti ni akọsilẹ eeyan mọkandilọgbọn [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] koro aifojuri 'bacteria' ọhun ti ran.",https://www.bbc.com/yoruba/articles/cn0xdx8yzr6o,1,sometimes_euph
690,690,re ile,goes home,death,Death,1,Oba ti [PET_BOUNDARY]rele[PET_BOUNDARY] awon baba won,Iyanu,1,sometimes_euph
1724,1724,jedi,buttocks eater,Diarrhea,Bodily Functions/Parts,1,AGBO [PET_BOUNDARY]jedi[PET_BOUNDARY] JEDI TABI ODO ABE KIO MA KUN ?,https://www.facebook.com/search/top?q=agbo%20jedi,1,always_euph
1048,1048,pa,kill,sex,Sexual Activity,0,Bawo la se le [PET_BOUNDARY]pa[PET_BOUNDARY] awon efon ti won kii je ka rorun sun?,,1,sometimes_euph
354,354,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Itara re, lati mo be ni [PET_BOUNDARY]abẹ[PET_BOUNDARY] e ase Anabi, eyi ni omuu fun iya wa A’aisha, ni ojo ipin orun re, lati le si mo bee, ni iyawo lodo Anabi, ni aiye ati ni orun ninu ali- jannah.",http://www.islamicafrica.com/MediaYoruba/modules.php?name=News&file=article&sid=791&mode=thread&order=0&thold=0,1,sometimes_euph
2510,2510,Jáde láyé,left the earth,death,Death,1,"Iya Ọṣun Oṣogbo, Ọṣunwẹde Ọmọdara ti [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] e.",https://www.bbc.com/yoruba/,1,always_euph
553,553,File se aso bora,used the ground as a covering cloth,death,Death,1,Amope o̩ lo̩kà ti [PET_BOUNDARY]fi ile̩ se aso̩ bora[PET_BOUNDARY],a pragmatic analysis of selected yoruba euphemisms,1,always_euph
1359,1359,iranu,rubbish,sex,Sexual Activity,0,"Bi Tinubu ba fẹẹ du ipo aarẹ, ẹ jẹ ko jade, ko kọkọ sọ bẹẹ, eyi lawọn araalu yoo fi mọ eyi ti wọn yoo ṣe. Gbogbo eyi ti ẹ n ba kiri [PET_BOUNDARY]iranu[PET_BOUNDARY] iranu ni o; ẹ jẹ ki Tinubu jade ko fẹnu ara ẹ sọrọ.",https://alaroye.org/o-%e1%b9%a3oju-mi-koro-apa-keji-21/,1,sometimes_euph
2458,2458,Arákùnrin,your brother/a man,penis,Bodily Functions/Parts,1,Se lo mu [PET_BOUNDARY]Arákùnrin[PET_BOUNDARY] mi bi eni mu osan,Iyanu,1,sometimes_euph
2379,2379,Igbadun,enjoyment,sex,Sexual Activity,1,Iwe ti o pawọpọ kọ pẹlu eeyan kan eyi ti wọn ti ṣagbejade rẹ lori iwe iroyin atigbadegba “Royal Society B Journal” lọsẹ yii ri ibi oju ara fu [PET_BOUNDARY]Igbadun[PET_BOUNDARY] un ibalopọ nibi iru abo ejo.,https://www.bbc.com/yoruba/articles/cd1g9zwe0npo,1,sometimes_euph
115,115,Abẹ́rẹ́,needle,penis,Bodily Functions/Parts,0,Canada ṣetán láti gbẹ́sẹ̀ lé àkáùntì àwọn tó ń ṣẹ ìwọ́de tá [PET_BOUNDARY]Abẹ́rẹ́[PET_BOUNDARY] ẹ́rẹ́ covid-19,https://www.bbc.com/yoruba/afrika-60391949,1,sometimes_euph
827,827,se alaisi,is no more,death,Death,1,"Idi ni pe bi awọn afurasi mẹfa ti wọn fi ẹsun kan lori iku oloogbe naa, to fi mọ ẹni to ni ile itura ti [PET_BOUNDARY]alaisi[PET_BOUNDARY] ku si, Ọmọba Rahmon Adedoyin se wọle ẹjọ.",bbc,1,sometimes_euph
1119,1119,do,punch or touch,sex,Sexual Activity,0,"Nígbà tí wọn kọ́kọ́ dé, w [PET_BOUNDARY]do[PET_BOUNDARY] n do sí itòsí Olúmọ, olúkúlùkù ìlú sa ara wọn jọ, wọn do kiri Ẹ̀gbá Aké, Ẹ̀gbá òkè-ọnà àti Ẹ̀gbá Gbágùrá ló kọ́kọ́ dé sí Abẹ́òkúta.",http://yo.wikipedia.org/wiki/Abẹ́òkúta,1,sometimes_euph
498,498,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,[PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] Omo Arayele mú ijó jó bí wọ́n ṣe ṣí ilé àti ṣọ́ọ̀bù tí Pásítọ̀ kọ́ fun n'Ibadan,https://www.bbc.com/yoruba/articles/c1wj14p50xqo,1,sometimes_euph
2478,2478,Erin wo,the elephant has fallen,death,Death,1,[PET_BOUNDARY]Erin wo[PET_BOUNDARY] ! ajanaku sun bi oke.....Oba Oniru re ibi agba n re.,https://www.bbc.com/yoruba/,1,always_euph
1044,1044,pa,kill,sex,Sexual Activity,1,Se lo kan n [PET_BOUNDARY]pa[PET_BOUNDARY] riwo pe ki ma pa oun nigba ti a n sere ife,,1,sometimes_euph
639,639,olóògbé,a doser,death,Death,1,Amọ gbogbo iyanju BBC Yoruba lati ri aya atawọn [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa lo ja si pabo nitori a gbọ pe wọn ti lọ silu Eko.,https://www.bbc.com/yoruba/articles/cqe7mjrjy80o,1,always_euph
2499,2499,Wàjà,climb the roof,death,Death,1,"Ọjọ Abamẹta, ọjọ kẹtalelogun, oṣu Kẹrin, ni Alaafin Lamidi Olayiwola Adeyemi I [PET_BOUNDARY]Wàjà[PET_BOUNDARY] aja.",https://www.bbc.com/yoruba/,1,always_euph
806,806,teri gba aso,bury the head in a cloth,death,Death,1,Ojo na re bi ana ti Sikiru Ayinde [PET_BOUNDARY]teri gba aso[PET_BOUNDARY] .,https://www.facebook.com/groups/1492499144321992/permalink/2561776967394199/,1,always_euph
695,695,re ile,goes home,death,Death,0,Nje mo jeki ife mi [PET_BOUNDARY]rele[PET_BOUNDARY] niwaju ara kunrin mi bi?,http://www.cwgministries.org/blocks-yoruba,1,sometimes_euph
1474,1474,Animashaaun,a charitable person,prostitute,Sexual Activity,1,Asewo je eni to je [PET_BOUNDARY]animashaun[PET_BOUNDARY],,1,sometimes_euph
463,463,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Ti [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ba fẹ ki awọn ibeji mọ mi, deede, to ba ni bẹẹ kọ, ko buru",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,1,sometimes_euph
1011,1011,bá sùn,sleep with,sex,Sexual Activity,0,"gbogbo awon ti won [PET_BOUNDARY]bá sùn[PET_BOUNDARY] mo on naa n se, Akintoôla ko jo won loju rara.",http://www.alaroyeonline.com/articles_image/8860.pdf,1,sometimes_euph
1677,1677,tura,get relieved,fart,Bodily Functions/Parts,0,"Gudugudu ni olukọ toni gan funrarẹ ti ko figba kan [PET_BOUNDARY]tura[PET_BOUNDARY] silẹ ninu pipe ẹṣa eegun. Olukọ lori eto Akomolede ati Aṣatoni ni Olalekan Ojelade ti ileewe Orisumibare Community High School, Ondo.",,1,sometimes_euph
1091,1091,do,punch or touch,sex,Sexual Activity,0,"Saulu si ti mu awọn abokusọ̀rọ-ọkunrin, ati awọn abokusọ̀rọ-obinrin kuro ni ilẹ na. 4 Awọn Filistini si ko ara wọn jọ, nwọn wá, [PET_BOUNDARY]do[PET_BOUNDARY] ọn si do si Ṣunemu: Saulu si ko gbogbo Israeli jọ, nwọn si tẹdo ni Gilboa. 5 Nigbati Saulu si ri ogun awọn Filistini na, on si bẹ̀ru, aiya rẹ̀ si warìri gidigidi. 6 Nigbati Saulu si bere lọdọ Oluwa, Oluwa kò da a lohùn nipa alá, nipa Urimu tabi nipa awọn woli. 7 Saulu si wi fun awọn iranṣẹ rẹ̀ pe, Ẹ ba mi wá obinrin kan ti o ni ẹmi abokusọ̀rọ, emi o si tọ ọ lọ, emi o si bere lọdọ rẹ̀.",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1261,1261,la,lick,sex,Sexual Activity,1,bobo yen [PET_BOUNDARY]la[PET_BOUNDARY] mi tan,,1,sometimes_euph
664,664,olóògbé,a doser,death,Death,1,Baba Suwe: Aya àkọ́f [PET_BOUNDARY]olóògbé[PET_BOUNDARY] gbé ṣàlàyé bí àkókó ìkẹyìn ọkọ́ rẹ̀ ṣe rí,https://www.bbc.com/yoruba/afrika-59427695,1,always_euph
226,226,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"Akọwe ijọba apapọ orilẹ-ede yii nigba kan, Oloye Samuel Oluyẹmi Falae, ti gba ọpa aṣẹ gẹgẹ bii Ọba alade ti Ilu Abo, nijọba ibilẹ Ariwa Akurẹ, l’Ọjọbọ, Tọsidee, ọgbọnjọ, oṣu Kejila ọdun yii. Oloye Falae to jẹ ọkan pataki ninu awọn ọmọ ẹgbẹ Afẹnifẹre wa lara awọn Olu ati ọlọja mẹrindinlaaadọrin ti wọn ṣẹṣẹ gba igbega sipo ọba alade lẹyin abọ iwadii igbimọ Onidaajọ Ajama [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] Arakunrin Rotimi Akeredolu gbe kalẹ lori ọrọ ọba ati oye jijẹ nipinlẹ Ondo.",https://alaroye.org/olu-falae-di-oba-ilu-abo-tuntun/,1,sometimes_euph
276,276,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,Ìtura ẹnu ọ̀nà [PET_BOUNDARY][PET_BOUNDARY] ilé ọmọ[PET_BOUNDARY] [PET_BOUNDARY] obìnrin [PET_BOUNDARY] [PET_BOUNDARY] n (Cervical Orgasm),,1,always_euph
535,535,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,Itura orí idọ [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] (Clitoral Orgasm),bbc,1,sometimes_euph
499,499,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"“Odidi ọdun mẹwa ni wahala [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] i fi wa lara mi, mo si sa fun ẹmi mi, kii se pe mo fẹ tọrọ owo lọwọ rẹ, ni mo se sọrọ yii sita.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,1,sometimes_euph
655,655,olóògbé,a doser,death,Death,1,"Ọga Bello ni ko ju isẹju mẹwa ti oun gbọ nipa iku [PET_BOUNDARY]olóògbé[PET_BOUNDARY] ti a fi kan si oun, to si han ninu ohun rẹ pe inu rẹ ko dun rara.",https://www.bbc.com/yoruba/afrika-60950994,1,always_euph
1096,1096,do,punch or touch,sex,Sexual Activity,0,"1 NAHAṢI ara Ammoni si goke wá, o [PET_BOUNDARY]do[PET_BOUNDARY] do ti Jabeṣi-Gileadi: gbogbo ọkunrin Jabeṣi si wi fun Nahaṣi, pe, Ba wa da majẹmu, awa o si ma sìn ọ. 2 Nahaṣi ara Ammoni na si da wọn lohùn pe, Nipa bayi li emi o fi ba nyin da majẹmu, nipa yiyọ gbogbo oju ọtun nyin kuro, emi o si fi i ṣe ẹlẹyà li oju gbogbo Israeli. 3 Awọn agba Jabeṣi si wi fun u pe, Fun wa li ayè ni ijọ meje, awa o si ran onṣẹ si gbogbo agbegbe Israeli bi ko ba si ẹniti",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
266,266,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,"‘’Awoͅn eͅni to ba wa ya [PET_BOUNDARY]ile oͅmoͅ[PET_BOUNDARY] mi gboͅdoͅ wa lati Ecuador, ki woͅn si le rinrinajo loͅ si orileͅede Amerika.",https://www.bbc.com/yoruba/articles/cv283kk3j3ro,1,always_euph
641,641,olóògbé,a doser,death,Death,1,"Ninu atẹjade kan ti agbẹnusọ ẹgbẹ oṣelu PDP nipinlẹ Oyo, Akeem Olatunji fi lede, o ni ile mọlẹb [PET_BOUNDARY]olóògbé[PET_BOUNDARY] be naa ni awọn aṣekupani naa ti gba ẹmi Hakeem Mudashiru.",https://www.bbc.com/yoruba/articles/cpel14ke5nlo,1,always_euph
2053,2053,Oju abe,the eye beneath,vagina,Bodily Functions/Parts,0,[PET_BOUNDARY]Oju abe[PET_BOUNDARY] Ale Ojobo on FAAJI FM,https://www.facebook.com/ojuabealeojobo/,1,sometimes_euph
1497,1497,Oní gbáa kí lò ń tà,"the owner of the merchandise, what are you selling?",prostitute,Sexual Activity,1,Awon ise [PET_BOUNDARY]onigba ki lo n ta[PET_BOUNDARY] ma ni awon asewo yen n se,,1,always_euph
2461,2461,Arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"Ọrọ buruku t'ohun ti ẹrin. Boya ẹfun ni, tabi eedi ni ka pe, a ko ti ẹ mọ orin ti eeyan i ba kọ si iṣẹlẹ kan to ṣẹlẹ [PET_BOUNDARY]Arákùnrin[PET_BOUNDARY] rin kan.",https://www.bbc.com/yoruba/,1,sometimes_euph
671,671,erin wo,the elephant has fallen,death,Death,1,Háà [PET_BOUNDARY]erin wo[PET_BOUNDARY] ! Ẹ wo iye ọmọ Yorùbá tó bá Coronavirus lọ lókè òkun,https://www.bbc.com/yoruba/52245308,1,sometimes_euph
935,935,dakẹ́,is quiet,death,Death,0,On kò [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] kò dabò,,1,sometimes_euph
1371,1371,ro efo fun,make vegetable soup for him,bewitched someone,,1,Asake ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi Mo de je Mo de gbemi,,1,sometimes_euph
1272,1272,la,lick,sex,Sexual Activity,1,Kilode ti o po Obinrin feran Li [PET_BOUNDARY]la[PET_BOUNDARY] siwaju Dido 🤔 ko faja rara nitori ise mi nii 😡,https://www.facebook.com/search/posts?q=obo%20lila,1,sometimes_euph
481,481,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Lẹyin ọsẹ meji ta gbe fidio naa sita, ni Baba awọn ibeji yii kan si BBC Yoruba lati sọ alaye tiẹ lori awọn ẹsun ti [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] i fi kan an.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,1,sometimes_euph
307,307,oju abe,the eye beneath,vagina,Bodily Functions/Parts,1,"Bi obinrin ba ṣe n dagba si, awọn eroja ara to wa ni [PET_BOUNDARY]oju abe[PET_BOUNDARY] ẹ obinrin ko ni ṣiṣẹ karakara bi ti tẹlẹ mọ.",bbc,1,always_euph
561,561,dé rùpẹ́,become dust,death,Death,0,"Egun ni fun Okunrin naa ti o ya ere gbigbe tabi dida, irira si Oluwa,ise owo onisona,tio si gbe e kale ni ikoko, gbogbo eniyan yio si dahun wipe Amin” Leyin eyi Olorun tun fi ejo ti o tan awon eniyan je ninu ogba Edeni bu “Olorun si wi fun ejo naa pe, nitori ti iwo ti se eyi, a fi o bu ninu gbogbo eran ati ninu gbogbo eranko igbe, inu re ni iwo o fi ma wo, [PET_BOUNDARY]erupe[PET_BOUNDARY] ile ni iwo o maa je li ojo aye re gbogbo",Deuteronomy 27:15; Bibeli Yoruba,1,sometimes_euph
758,758,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ọdun Keresi to yẹ ko jẹ asiko idunnu ati ayọ fawọn eeyan agbegbe Obogoro, nijọba ibilẹ Yenagoan nipinlẹ Bayelsan ti yipada di ọjọ ibanujẹ, ẹkun ati oṣe bayii pẹlu bi ọkan ninu awọn ọdọ agbegbe naa, to tun ti figba kan jẹ oye olori awọn ọdọ adugbo naa ri, Ọgbẹni Sobokime Igodo, ṣe [PET_BOUNDARY]dagbere faye[PET_BOUNDARY] lẹyin ti maaluu ti wọn ra fun ọdun Keresi kan an pa.",https://alaroye.org/maaluu-ti-won-fee-pa-fun-odun-keresi-kan-eni-to-ra-a-pa/,1,always_euph
2594,2594,Papoda,changed position,death,Death,1,"""Ọ̀ní ló pé ọdun mọkanlelọgbọn ti Oloye Ọbafẹmi Awolow [PET_BOUNDARY]Papoda[PET_BOUNDARY] da.",https://www.bbc.com/yoruba/,1,always_euph
283,283,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,"Ninu atẹjade kan to fi si oju opo Facebook reͅ, ni [PET_BOUNDARY]obinrin[PET_BOUNDARY] naa ti ni ‘’ Bogota ni mo ti wa, mo si n ta [PET_BOUNDARY] ile oͅmoͅ [PET_BOUNDARY] mi’’",https://www.bbc.com/yoruba/articles/cv283kk3j3ro,1,always_euph
2414,2414,Ere,play,sex,Sexual Activity,0,Awọn alapata ati oniṣẹ ọwọ mii lo kọkọ b [PET_BOUNDARY]Ere[PET_BOUNDARY] ere idaraya Dambe yi t'awọn eeyan a sí máa fi oju abuku wo wọn.,https://www.bbc.com/yoruba/articles/cx0jq2q5ello,1,sometimes_euph
78,78,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"Apẹẹrẹ gboogi to ma n jẹyọ ti [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] obinrin ba fẹ ẹ dawọ duro laipe ọjọ, ni pe ko nii wa deede mọ tabi ko dawọ duro lai ni idi kankan bi oyun.",bbc,1,always_euph
2191,2191,Ibasepo,relate with,sex,Sexual Activity,1,Onimọ kan nipa [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọkunrin ati obinrin ti jẹ ko di mímọ̀ pé oriṣiriṣi ọna ni obinrin fi le gba ìtura lasiko ibalopọ̀.,https://www.bbc.com/yoruba/awon-iroyin-miran-45042532,1,sometimes_euph
245,245,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] in wa, Tinubu, o n ja fun ara rẹ, nigba ti awọn mọlẹbi rẹ n ṣegbe. Ina nla lo wa lori orule wa bayii gẹgẹ bii orileede. O jẹ ohun ti ko ṣee gbagbọ pe ẹni kan gẹgẹ bii ọmọ Yoruba yoo ṣe ohun ti o n ṣe yii fun iran Yoruba lapapọ. Fidio ifọrọwerọ ti mo ṣe pẹlu iweeroyin ALAROYE ninu ọgba Ọbafẹmi Awolọwọ Yunifasiti ni bii ọdun meji sẹyin lo n gbe kiri. Wọn beere lọwọ mi pe ti ko ba si ijangbara kankan lori ọrọ ominira fun ilẹ Yoruba, ta ni mo le fa kalẹ lati ṣe aarẹ ilẹNaijiria. Mo si sọ fun wọn pe ti ko ba si pe a n jijagbara, mo le fa Tinubu kalẹ lai ro o lẹẹmeji, iyẹn to ba jẹ pe ohun gbogbo ri bo ṣe yẹ ko ri nigba naa, ṣugbọn gbogbo nnkan ko ri bo ṣe yẹ ko ri lasiko yii. Mi o fọwọ si ọmọ Yoruba kankan, boya Tinubu tabi ẹnikẹni fun ipo oṣelu kankan ni asiko yii rara ni Naijiria. Mo duro digbi, lai yẹsẹ, lai boju wẹyin fun ijangbara awa ọmọ Yoruba, iyẹn lati ni orileede tiwa ti i ṣe Yoruba Nation. ‘‘Otitọ to wa ninu ọrọ yii ree o, Tinubu, mi o fẹ ki o tan ara rẹ jẹ, mi o si fẹ ki o tan awọn eeyan wa jẹ. O ro pe o le maa gbe iru fidio yii kiri ko o maa fi tan awọn eeyan wa, awọn eeyan wa ti gbọn ju bayii lọ. Gbogbo agbaye lo n wo ọ. Itan yoo si ṣe idajọ rẹ pe lasiko ti a nilo lati dide duro lati gbeja awọn eeyan wa ni o n ba ọrọ ti ara rẹ nikan kiri. Ọrọ ti ara rẹ nikan to wa fun ifẹkufẹẹ ara rẹ funra rẹ lo n gbe wa siwaju wa, o n beere pe ka dibo fun ọ. Awa ko ni i dibo fun ọ o. Boya fun ipo aarẹ ni, ileegbimọ aṣofin agba ni tabi ileegbimọ aṣoju-ṣofin, awa ko ni i dibo fun ọ, nitori awa yoo ti mu orileede wa kuro lara Naijiria lasiko yẹn. Nidii eyii, a n gba ọ niyanju pe ki o pada sọdọ awọn eeyan rẹ. Emi gẹgẹ bii ẹni kan n gba ọ niyanju pe ki o pada sọdọ awọn eeyan rẹ, ki o si fọ ọkan rẹ mọ, nitori o n ṣe awọn ohun ti yoo ṣoro lati dariji ọ. ‘‘Tinubu, o n ba ọjọ ọla ilẹ Yoruba jẹ. O n ṣe agbekalẹ ogun fun ara rẹ, eyi ti yoo jẹ itiju fun awọn ọmọọmọ rẹ lati mọ lọjọ iwaju. A n pe ọ pe ki o pada wale. Anfaani wa fun ọ nisinsinyii lati gba ara rẹ ati ọjọ iwaju rẹ kalẹ. A ti ni ipinnu lati gba orileede wa. Digbi digbi ni mo si wa lẹyin awọn ọdọ to n sare kaakiri lati gba orileede wọn. Loootọ o le sọ pe wọn n ba ara wọn ja, eyi ko jẹ tuntun, bawọn ọdọ ṣe maa n ṣe kaakiri orileede agbaye niyi. Eleyii ko si sọ pe wọn ko fẹ orileede wọn, wọn fẹ orileede wọn. Ọlọrun Oluwa to da gbogbo orileede si ti fun wọn ni orileede naa, laipẹ lai jinna, Ọlọrun yoo si fi orileede wọn le wọn lọwọ. Yoo waa jẹ ojuṣe wọn lẹyin eyi lati jokoo, ki wọn si bẹrẹ eto ijọba ti Yoruba maa n ṣe fun awọn eeyan rẹ lati ipilẹṣẹ wa, ijọba to ni erongba lati mu igbe aye rere ba awọn eeyan orileede rẹ.’’",https://alaroye.org/ibo-2023-tinubu-ko-feran-omo-yoruba-ara-re-nikan-lo-n-ja-fun-o-banji-akintoye/,1,sometimes_euph
1424,1424,alaarun opolo,sickness of the head,insanity,Physical/Mental Attributes,1,Awon aworan ati fidio ti o jade fi awon [PET_BOUNDARY]alarun-opolo[PET_BOUNDARY] na ti won n fo iganna ile-iwosan na be si igboro ti awon kan si n gba ibe be si oju popona ni Nairobi.,https://orisun.tv/emo-re-o-awon-alarun-opolo-fon-si-ta/,1,always_euph
1314,1314,ere,play,sex,Sexual Activity,0,"The Cosby Show ni [PET_BOUNDARY]ere[PET_BOUNDARY] alawada ori telifisan ni Amerika pelu Bill Cosby, to koko jade sori afefe ni September 20, 1984 to si wa ni be fun odun mejo lori ile-ise telifisan NBC titi di April 30, 1992.",http://yo.wikipedia.org/wiki/The Cosby Show,1,sometimes_euph
