,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
449,449,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,0,E ku ara [PET_BOUNDARY]fẹ́ra kù[PET_BOUNDARY] enire to lo!,,1,sometimes_euph
1688,1688,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Adejọbi ni ileeṣẹ ọlọpaa pẹlu ajọṣepọ awọn oṣiṣẹ ajafẹtọọ ọmọde kan ti gbe ọmọ naa lọ si ibudo ti wọn ti n tọju awọn [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] atawọn alailobii, Juvenile and Women Centre, to wa ni Alakara. Kọmiṣanna ọlọpa Eko, Hakeem Odumosu, ni ijọba yoo bojuto ọmọ naa, wọn si maa pese itọju to yẹ fun un.",https://alaroye.org/asiri-baba-to-n-ba-iyawo-omo-e-la%e1%b9%a3epo-tu-ni-%e1%b9%a3aki-lo-ba-sa-lo/,1,always_euph
2402,2402,Ere,play,sex,Sexual Activity,1,wa je ka s [PET_BOUNDARY]Ere[PET_BOUNDARY] ife,facebook.com,1,sometimes_euph
1172,1172,ìbálòpọ̀,relate with,sex,Sexual Activity,0,"Ni WOW Scotland a ṣetọrẹ owo si idi ti kii ṣe [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] pupọ ni ọdun yii, eyun awọn ile-igbọnsẹ. A pín £500 laarin Staffin Village Hall ati Dornie Village Hall lati ṣe iranlọwọ lati sanwo fun itọju awọn ile-igbọnsẹ wọn. O jẹ nkan ti a yoo ṣe iwuri fun awọn oniṣẹ irin-ajo miiran ni lilo awọn ohun elo wọnyi lati ṣe, nitori laisi wọn Skye ati Lochalsh le ja ni ọjọ iwaju",https://www.wowscotlandtours.com/yo/bul%E1%BB%8D%E1%BB%8Dgi/bii-a-ṣe-le-yago-fun-Isnn-cnns-ti-aw%E1%BB%8Dn-iṣoro-aririn-ajo-skye/,1,sometimes_euph
1151,1151,ìbálòpọ̀,relate with,sex,Sexual Activity,1,"Eyi jẹ ọkan lara àwọn ọ̀nà pataki ti obinrin fi maa n gba itura lasiko [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] ọ, paapa ti nkan ọmọkunrin ba wọ inu oju ara daada.",https://www.bbc.com/yoruba/awon-iroyin-miran-45042528,1,sometimes_euph
191,191,iho,hole,vagina,Bodily Functions/Parts,0,"Oluwa kọja, ìji nla ati lile si fà awọn oke nla ya, o si fọ́ awọn apata tũtu niwaju Oluwa; ṣugbọn Oluwa kò si ninu iji na: ati lẹhin iji na, isẹlẹ; ṣugbọn Oluwa kò si ninu isẹlẹ na. 12 Ati lẹhin isẹlẹ na, iná; ṣugbọn Oluwa kò si ninu iná na, ati lẹhin iná na, ohùn kẹ́lẹ kekere. 13 O si ṣe, nigbati Elijah gbọ́, o si fi agbáda rẹ̀ bo oju rẹ̀, o [PET_BOUNDARY]iho[PET_BOUNDARY] jade lọ, o duro li ẹnu iho okuta na.",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1091,1091,do,punch or touch,sex,Sexual Activity,0,"Saulu si ti mu awọn abokusọ̀rọ-ọkunrin, ati awọn abokusọ̀rọ-obinrin kuro ni ilẹ na. 4 Awọn Filistini si ko ara wọn jọ, nwọn wá, [PET_BOUNDARY]do[PET_BOUNDARY] ọn si do si Ṣunemu: Saulu si ko gbogbo Israeli jọ, nwọn si tẹdo ni Gilboa. 5 Nigbati Saulu si ri ogun awọn Filistini na, on si bẹ̀ru, aiya rẹ̀ si warìri gidigidi. 6 Nigbati Saulu si bere lọdọ Oluwa, Oluwa kò da a lohùn nipa alá, nipa Urimu tabi nipa awọn woli. 7 Saulu si wi fun awọn iranṣẹ rẹ̀ pe, Ẹ ba mi wá obinrin kan ti o ni ẹmi abokusọ̀rọ, emi o si tọ ọ lọ, emi o si bere lọdọ rẹ̀.",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
2178,2178,Iho,hole,vagina,Bodily Functions/Parts,1,EYIN OBINRIN INU ILE YI.. mo gbe kinni mi de. Ti e ba ni sope o tobi ju tabi o gun ju. [PET_BOUNDARY]Iho[PET_BOUNDARY] iho abe tani ki nwa fi si o.,facebook.com,1,always_euph
1453,1453,se ìgbọ̀nsẹ̀,shaking of legs,to defecate,Bodily Functions/Parts,1,Asiri to tu a ti ti owun ediye fin [PET_BOUNDARY]se[PET_BOUNDARY] ìgbọ̀nsẹ̀ [PET_BOUNDARY] [PET_BOUNDARY] ẹ̀.,,1,always_euph
1878,1878,di ibo fun eniyan,perform magic,Euphemisms used when one is being deceived,Social,1,"Ma [PET_BOUNDARY]dibo fun[PET_BOUNDARY] mi, mo mo pe o n paro",a pragmatic analysis of selected yoruba euphemisms,1,always_euph
9,9,Àlejò,guest,menstruation,Bodily Functions/Parts,0,"titọ. 12 Eti igbọ́ ati oju irí, Oluwa li o ti dá awọn mejeji. 13 Máṣe fẹ orun sisùn, ki iwọ ki o má ba di talaka; ṣi oju rẹ, a o si fi onjẹ tẹ ọ lọrùn. 14 Kò ni lãri, kò ni lãri li oníbárà iwi; ṣugbọn nigbati o ba bọ si ọ̀na rẹ̀, nigbana ni iṣogo. 15 Wura wà ati iyùn ọ̀pọlọpọ: ṣugbọn ète ìmọ, èlo iyebiye ni. 16 Gba aṣ [PET_BOUNDARY]Àlejò[PET_BOUNDARY] , nitori ti o ṣe onigbọwọ fun alejo , si gba ohun ẹrí lọwọ rẹ̀ fun ajeji obinrin. 17 Onjẹ ẹ̀tan dùn mọ enia; ṣugbọn nikẹhin, ẹnu rẹ̀ li a o fi tarã kún. 18 Igbimọ li a fi ifi idi ete gbogbo kalẹ: ati pẹlu èro rere ni ki o ṣigun. 19 Ẹniti o ba nkiri bi olofofo a ma fi ọ̀ran ìkọkọ hàn: má si ṣe ba ẹniti nṣi ète rẹ̀ ṣire. 20 Ẹnikẹni ti o ba bú baba rẹ̀ tabi iya rẹ̀, fitila rẹ̀ li a o pa ninu òkunkun biribiri. 21 Ogún ti",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
235,235,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] ni oun gbadura ki Ọlọrun ba awọn tẹ iya awọn si afẹfẹ rere, o si fi da awọn araalu loju pe awọn ko ni i jẹ ki eti wọn di si bi eto isinku iya ti wọn n pe ni Ẹfanjẹliisi naa yoo ṣe lọ laipẹ.",https://alaroye.org/awon-eeyan-ba-akeredolu-daro-lori-iku-iya-re/,1,sometimes_euph
1065,1065,do,punch or touch,sex,Sexual Activity,1,"A [PET_BOUNDARY]do[PET_BOUNDARY] ni l’aya o jebi, aya yin ni e kilo fun",Postproverbial Constructions and Selected Sex-Related Yoruba Proverbs/ Proverbial Expressions,1,sometimes_euph
705,705,sun nínú olúwa,have slept in the lord,death,Death,1,E̩ jé̩ ka sara giri Baba [PET_BOUNDARY]sun nínú olúwa[PET_BOUNDARY] uwa,a pragmatic analysis of selected yoruba euphemisms,1,always_euph
1102,1102,do,punch or touch,sex,Sexual Activity,0,Ohako yi ni awon Oyenla ati awon eniyan re ni won lo te Ibokun [PET_BOUNDARY]do[PET_BOUNDARY] lati owo Ba Agigiri Alase.,http://ijebujesa.org/modules/content/index.php?id=8,1,sometimes_euph
826,826,se alaisi,is no more,death,Death,1,"Isele arun korona tuntun 19,019 ni o seyo ni osu kejila, eyi ti o mu ki apapo iye awon isele arun yi ti won ti fidi re mule lo soke si 86,576. Iye awon ti won ti je [PET_BOUNDARY]alaisi[PET_BOUNDARY] lo soke si 1,278. Iye awon alaisan ti ara won ti ya lo soke si 73,322, nigbati o wa seku 11,976 awon alaisan ti won n gba itoju lowolowo ni opin osu kejila yi.",Wikipedia,1,sometimes_euph
97,97,epo,thing of the month,menstruation,Bodily Functions/Parts,0,"Awari [PET_BOUNDARY]epo[PET_BOUNDARY] rọbi wiwa ni ipinlẹ Nasarawa n waye lẹyin oṣu marun un ti ti ileeṣẹ epo rọbi Naijiria, NNPCL bẹrẹ si ni wa epo ni ẹkun Kolmani laarin ipinlẹ Bauchi ati Gombe.",https://www.bbc.com/yoruba/articles/cxx4lk8795yo,1,sometimes_euph
2239,2239,Ajosepo,relate with,sex,Sexual Activity,1,Ekasan ma/sir ejo ki lo lë fa ki okunrin ati obinrin ni [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] tan ki oju ara obinrin yen ma wu ejo,facebook.com,1,sometimes_euph
906,906,dakẹ́,is quiet,death,Death,0,Jamaa Ahmadiyya [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] roro lori awon isele to nsele le hin Mubahila yi.,http://www.anti-el7ad.com/site/print.php?id=13190,1,sometimes_euph
2316,2316,La,lick/suck,sex,Sexual Activity,0,Obe ti iya mi se dun gan se ni mo [PET_BOUNDARY]La[PET_BOUNDARY] tan,facebook.com,1,sometimes_euph
1750,1750,olójú ede,crab eye,insult,Social,1,iyawo mi [PET_BOUNDARY]olójú ede[PET_BOUNDARY],facebook,1,always_euph
647,647,olóògbé,a doser,death,Death,1,Ọkọ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] ni igba ti wọn ji lowurọ ọjọ keresimesi ni oun gbe ẹbun fun iyawo oun ati awọn ọmọ to wa nile.,https://www.bbc.com/yoruba/articles/cl4806ym043o,1,always_euph
1006,1006,bá sùn,sleep with,sex,Sexual Activity,0,Tí ó kó [PET_BOUNDARY][PET_BOUNDARY] bá[PET_BOUNDARY] sùn [PET_BOUNDARY] ni àárín aago yìí... Ò ń ṣe àkóbá fún ìlera ọkàn rẹ,https://www.bbc.com/yoruba/afrika-59231125,1,sometimes_euph
2083,2083,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Gẹgẹ bi o ṣe sọ, “Bi [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] eeyan ba ti n le ju ọgbọn iṣẹju lọ, ki ẹni bẹẹ tete yara kọri si ile iwosan ni.”",https://www.bbc.com/yoruba/articles/cw0d67590l3o,1,always_euph
1283,1283,la,lick,sex,Sexual Activity,0,ounje ti iya wa se dun gan titi mo fi [PET_BOUNDARY]la[PET_BOUNDARY] bo,,1,sometimes_euph
1350,1350,iranu,rubbish,sex,Sexual Activity,1,"O salaye pe wọn maa n fi ọkọ bu oun nibi isẹ, ti wọn si maa n lero pe oun ti se [PET_BOUNDARY]iranu[PET_BOUNDARY] u ati isekuse ni oun ko se bimọ.",https://www.bbc.com/yoruba/afrika-56911789,1,sometimes_euph
1577,1577,obi,kolanut,bribery,Social,1,Adajo naa ti je [PET_BOUNDARY]obi[PET_BOUNDARY] idi niyi ti ko fi le se Idajo to peye,,1,sometimes_euph
1843,1843,idi,buttock,vagina,Bodily Functions/Parts,1,O ti fo [PET_BOUNDARY]idi[PET_BOUNDARY] fun u,African Sexual Proverbs: Some Yoruba Examples J. O. Ojoade,1,sometimes_euph
57,57,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"Ibi ti itọju radiotherapy ba doju kọ ninu ara rẹ - o wa ninu ewu lati pe ki [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] rẹ dawọ duro lai pe ọjọ, ti o ba la itọju radiotherapy kọja ninu ọpọlọ tabi bebe idi.",bbc,1,always_euph
2109,2109,Itura,relief,orgasm,Bodily Functions/Parts,0,"Ara oloogbe o ya lẹyin ibalopọ pẹlu arabinrin yii ni ile [PET_BOUNDARY]Itura[PET_BOUNDARY] , ti wọn si gbe lọ si ile iwosan",https://www.bbc.com/yoruba/articles/cd19qe3w7zlo,1,sometimes_euph
2305,2305,La,lick/suck,sex,Sexual Activity,1,Nnkan to wa lokan mi ni ki n [PET_BOUNDARY]La[PET_BOUNDARY] e,facebook.com,1,sometimes_euph
2141,2141,Itura,relief,orgasm,Bodily Functions/Parts,1,Mo fe ni [PET_BOUNDARY]Itura[PET_BOUNDARY] to wa lati enu ona ile omo mi,Iyanu,1,sometimes_euph
1395,1395,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,"Lóòótọ́, Bíbélì ò sọ̀rọ̀ nípa àwọn ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] kúṣe ní tààràtà. Àmọ́ wíwo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò bá àwọn ìlànà Bíbélì mu.",https://www.jw.org/yo,1,sometimes_euph
2435,2435,Ere,play,sex,Sexual Activity,0,Awọn obinrin si lo n gba [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya naa ni Naijiria.,https://www.bbc.com/yoruba/articles/c040e2371zlo,1,sometimes_euph
2224,2224,Ibasepo,relate with,sex,Sexual Activity,1,"Ejo eyin ara group yii, ta lo fe ka jo ma bara wa [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] o",Iyanu,1,sometimes_euph
417,417,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,"Jejere omu le ṣe awari nipasẹ ibojuwo deede eyiti o pẹlu idanwo ti ara, mammogram, olutirasandi [PET_BOUNDARY]igbaya[PET_BOUNDARY], ati biopsy àsopọ ọmu.",https://www.mozocare.com/yo/it%E1%BB%8Dju/itoju-it%E1%BB%8Dju-%E1%BB%8Dgb%E1%BA%B9-igbaya,1,sometimes_euph
126,126,kòkòrò,insect,penis,Bodily Functions/Parts,0,"Àwọn agbẹ ni orilẹẹde Ethiopia ati Kenya lo fi igbe ta, lẹyin ti [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] o esu ba gbogbo ere oko wọn jẹ.",https://www.bbc.com/yoruba/media-51266027,1,sometimes_euph
880,880,wàjà,climb the roof,death,Death,1,"Ọba Onijagbo tilu Ijagbo, nijọba ibilẹ Ọyun, nipinlẹ Kwara, Salawudeen Ọlagunju Adeyẹye Fagbemi (Obembẹ [PET_BOUNDARY]wàjà[PET_BOUNDARY] ti waja lẹyin aadọfa ọdun (110) to lo loke eepẹ. Ọjọ Aje, Mọnde, ọsẹ yii, ni awọn mọlẹbi kede ipapoda ọba alaye naa lẹyin aisan rampẹ.",https://alaroye.org/onijagbo-tilu-ijagbo-ti-waja/,1,always_euph
505,505,iya moopo,moopo's mother,vagina,Bodily Functions/Parts,0,"IKINI TO JE MO ISE ISE IKINI IDAHUN Agbe Arokobodunde o Ase Akope/Ademu Igba a ro o/ Emu a se o Ogun a gbe yin Ode Arinpa ogun o Ogun a gbe o Alagbede Aroye (Omo owu ni won maa n fi dahun kii se oro enu) Gbenegbena Asogun aro o Akoko Ahunso Ahunya o (Oko tabi apasa ni yoo mi, ko gbodo fi ohun enu dahun) Alaro Arepon o/ Aredu o E seun Onidiri Oju gbooro o/ E ku ewa o. Ooya a ya Amokoko Amoye o [PET_BOUNDARY]Iyamopo[PET_BOUNDARY] a gbe o Babalawo Aboruboye o Aboye bo sise o/Awo ifa yoo gbe o Onisowo Aje a wogba o Aje yoo gbe o Apeja Adepa o/ Owo a de o Ase Awako Awaye oko o Ase Omuwe Awelu o Apon toro o Ontayo Mo kota, mo kope o Ota n je, Ope ko gbodo fohun IKINI ISELE ATI ISE AWUJO IKINI/ISE AWUJO IKINI IDAHUN Aboyun E ku idura, Isokale anfaani.",http://www.postmytopic.com/IKINI-Awon-Yoruba-maa-n-se-ogo-pupo-ninu-eko-ikini-gege-bi-ara-topic-530255780355425,1,sometimes_euph
2311,2311,La,lick/suck,sex,Sexual Activity,1,Iwo tio like obo li [PET_BOUNDARY]La[PET_BOUNDARY] shey hello,facebook.com,1,sometimes_euph
1707,1707,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,Wo bí ìwádìí ọlọ́pàá ṣé ṣàwárí arábìnrin ìbátan [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] n méjì tí wọ́n bá òkú wọn nínú àpótí aṣọ,https://www.bbc.com/yoruba/media-45164109,1,always_euph
930,930,dakẹ́,is quiet,death,Death,0,"Ohun to maa n sele nigba mi-in, ka fi senu ka [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] e ni.",http://www.alaroyeonline.com/searchi.php,1,sometimes_euph
1940,1940,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Lasiri ba tu🤣🤣 [PET_BOUNDARY]Akara tu s'epo[PET_BOUNDARY]🤣🤣 Gbogbo eniti Isese se loore, to tun wan bu Isese ni gbangba ikookan ni asiri yín mama tu..Okan yín onibale 😁",facebook.com,1,sometimes_euph
431,431,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,ko da ki obinrin ma wo aso to si igba [PET_BOUNDARY]aya[PET_BOUNDARY] won,,1,sometimes_euph
1228,1228,je,eat,sex,Sexual Activity,1,"mo nife e pupo, [PET_BOUNDARY]je[PET_BOUNDARY] e ka ma je ise ara wa",,1,sometimes_euph
885,885,wàjà,climb the roof,death,Death,1,"Laarin oṣu mẹfa sasiko yii, o kere tan, ọba meje lo t [PET_BOUNDARY]wàjà[PET_BOUNDARY] ja nipinlẹ Ọyọ nikan ṣoṣo. Onigbẹti tilu Igbẹti, Ọba Emmanuel Oyekan Oyebisi (Afasẹgbejo Kẹta), lo kọkọ rajo alọọde nipari ọdun to kọja, iyẹn lọjọ kẹfa, oṣu Kọkanla, ọdun 2021. Ẹni ọdun mẹtadinlọgọrin (77) lo wa ti iku fi mu un lọ si isalu ọrun.",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,1,always_euph
835,835,se alaisi,is no more,death,Death,1,Baba gbaju-gbaja osere 'binrin Mercy Aigbe [PET_BOUNDARY]se[PET_BOUNDARY] alaisi [PET_BOUNDARY] [PET_BOUNDARY] i ni ale ana.,bbc,1,sometimes_euph
389,389,kinni,something,penis,Bodily Functions/Parts,1,[PET_BOUNDARY]kini[PET_BOUNDARY] e wo mi loju,,1,sometimes_euph
1510,1510,iyá,mother,Elders of the Night,Spirituality,1,awon [PET_BOUNDARY]iyá[PET_BOUNDARY] wa,https://www.proquest.com/openview/2d373ccb8d7d39712fd805d469c07edf/1?pq-origsite=gscholar&cbl=18750,1,sometimes_euph
527,527,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"Gẹgẹ bo se wi, amutọrunwa yii ni bi [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] a obinrin sa kan di lati ọrun, ti ko si fẹ to lati gba nnkan ọkunrin.",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
1929,1929,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"[PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] nígbà tí gómìnà kan ní Nàíjíríà díbọ́n lọ sílé ìwòsàn lọ́jọ́bọ àná, ọ̀rọ̀ kọ sísọ.",https://www.facebook.com/bbcnewsyoruba/posts/4746496378740365/?paipv=0&eav=AfbtKF19jYIVoi8Jz_pogGC3yyJP6WN8PDtNdZAz6vL2yR0JbO3qZNBJvWOxQvUhph0&_rdr,1,sometimes_euph
1734,1734,afofun gbe mu,has swallowed the lungs,insult,Social,1,"Ọmọ Alé Yorùbá, Oponu, dindinrin, [PET_BOUNDARY]afọfun gbemú[PET_BOUNDARY], amukunmẹ́kọ, dadandindin",https://www.facebook.com/search/top?q=afofun%20gbemu,1,always_euph
2020,2020,Alejo,visitor,menstruation,bodily function,0,"Ta o ba si gbagbe, l’Ọjọruu, Wẹsidee, ti i ṣe ọjọ Kẹẹẹdogun, oṣu yii, ni Gomina Wike tipinlẹ Rivers ti kọ [PET_BOUNDARY]Alejo[PET_BOUNDARY] alejo Jagaban gẹgẹ bi wọn ṣe n pe Tinubu lọfiisi gomina ipinlẹ naa.",https://alaroye.org/makinde-gba-tinubu-lalejo-nibadan/,1,sometimes_euph
2294,2294,La,lick/suck,sex,Sexual Activity,1,Wefunmi ko [PET_BOUNDARY]La[PET_BOUNDARY] gbogbo obo mi gbe,facebook.com,1,sometimes_euph
356,356,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Iṣe [PET_BOUNDARY]abẹ[PET_BOUNDARY] bẹ ni wọn ṣe fun mi nigba ti mo bimọ, awọn obi mi ni wọn sanwo ẹ fawọn dokita, ko si kọbọ ọkọ mi ninu owo yẹn.",https://alaroye.org/loooto%cc%a3-ni-mo-n-lu-elehaa-iyawo-mi-o%cc%a3do%cc%a3-o%cc%a3kunrin-loun-naa-n-yo%cc%a3-lo%cc%a3-lale%cc%a3-aafa-salami/,1,sometimes_euph
721,721,Bu ile je,eat the dust,death,Death,0,"Wo omo yen, o ti fe [PET_BOUNDARY]bule je[PET_BOUNDARY] . Ba mi gbe kuro lori ilele",,1,sometimes_euph
2475,2475,Erin wo,the elephant has fallen,death,Death,1,[PET_BOUNDARY]Erin wo[PET_BOUNDARY] Aláàfin Lo,https://www.facebook.com/itanyoruba1/videos/365396775533649,1,always_euph
2088,2088,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,Onimọ Sayẹnsi nipa ọrọ ayika ti fi hande pe [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] eeyan maa n yoro ti awọn agbegbe rẹ ko si ni ṣara jọ nitori ti ayika eeyan.,https://www.bbc.com/yoruba/afrika-56519998,1,always_euph
2075,2075,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"AGUNMUN  ONISE META TO NSISE FUN [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] TO SUNKI TI KO TUN LE ,PELU IKUN TO TOBI DAADAA TO DAJU",facebook.com,1,always_euph
1322,1322,ere,play,sex,Sexual Activity,0,"Iwe [PET_BOUNDARY]ere[PET_BOUNDARY] ori itage ni iwe yii. o da le ori Basorun Gaa, eni tii pa oba tii tun fi oba je.",http://yo.wikipedia.org/wiki/Basorun Gaa,1,sometimes_euph
2485,2485,Wàjà,climb the roof,death,Death,1,"Ọkan lara ọmọ Alaafin ìlu Oyo to [PET_BOUNDARY]Wàjà[PET_BOUNDARY] , Ọmọọba Arẹwa ni idile Adeyemi mọ lara pe Kabiyesi ko si laye mọ.",https://www.bbc.com/yoruba/,1,always_euph
1336,1336,sunmo,come close,sex,Sexual Activity,0,"Ìgbéyàwó mi ti [PET_BOUNDARY]sunmo[PET_BOUNDARY] ́, mò ń wá bàbá mi",,1,sometimes_euph
1832,1832,oni inabi,promiscuous person,prostitute,Sexual Activity,1,"OLÓJÚ KÒMÚ,,, KÒLO KAN LÓ WA SI HOTEL.. BÍ O ŞE Ñ SÒKALĘ BÒ LORI STAIRCASE LĘSĘ RĘ TÀSE.. LÓ BÁ YÍ GBIRIGIDI WÁ'LĘ.. Ó SÌÌ GBABĘ KÚ [PET_BOUNDARY]ONÍNÀBÌ[PET_BOUNDARY] TÓ WÁÁ BÁ SÌÌ YÓKĘLĘ KÓ GBOGBO OHUN TÓ WÀ LARA Ę,, NÍTORÌPÉ OWÓ PA 'ĘSĘ PA NÍGBÀ NÁÀ 💕💕 ŞÉ Ó DÁRA BĘĘ?? 💕💕",https://www.facebook.com/search/top?q=oninabi,1,always_euph
1315,1315,ere,play,sex,Sexual Activity,0,Ori [PET_BOUNDARY]ere[PET_BOUNDARY] ori itage ni pupo ninu awon ise re da le lori.,http://yo.wikipedia.org/wiki/Phillip Adedotun Ogundeji,1,sometimes_euph
354,354,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Itara re, lati mo be ni [PET_BOUNDARY]abẹ[PET_BOUNDARY] e ase Anabi, eyi ni omuu fun iya wa A’aisha, ni ojo ipin orun re, lati le si mo bee, ni iyawo lodo Anabi, ni aiye ati ni orun ninu ali- jannah.",http://www.islamicafrica.com/MediaYoruba/modules.php?name=News&file=article&sid=791&mode=thread&order=0&thold=0,1,sometimes_euph
237,237,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"Ileeṣẹ ọlọpaa ni ikọlu to waye si [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] kan to wọ aṣọ ẹgbẹ oṣelu APC ko ṣẹlẹ nibi ipolongo idibo naa, agbegbe miran ni awọn ole janduku ti ṣekọlu si ọkunrin kan.",bbc,1,sometimes_euph
2220,2220,Ibasepo,relate with,sex,Sexual Activity,0,"ENITI [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] RE PELU BA NFA O SEHIN , TI KO MU ILOSIWAJU WA FUN O, O TI GBADURA ATI AWE, GBE IGBESE, TESIWAJU.",facebook.com,1,sometimes_euph
1555,1555,Bàbá,father,Elders of the Night,Spirituality,0,Asiri [PET_BOUNDARY]Bàbá[PET_BOUNDARY] to n ba iyawo ọmọ ẹ laṣepọ tu ni Ṣaki lo ba sa lọ,https://alaroye.org/asiri-baba-to-n-ba-iyawo-omo-e-la%E1%B9%A3epo-tu-ni-%E1%B9%A3aki-lo-ba-sa-lo/,1,sometimes_euph
1121,1121,do,punch or touch,sex,Sexual Activity,0,"Nigbati Akerele ku, ni a fi Adewumi ti o wa nibe yi je, omo Amure ni awon merin yi, awon ni won je Eleisun lati igba ti a ti te Eis [PET_BOUNDARY]do[PET_BOUNDARY] do .",http://ijebujesa.org/modules/content/index.php?id=8,1,sometimes_euph
1537,1537,Bàbá,father,Elders of the Night,Spirituality,1,"Kooro-ko Dia fun Abogunde obegi Agbe [PET_BOUNDARY]Bàbá[PET_BOUNDARY] awon isona Eyi ti nlo s’oko alero l’odun Ebo ni won ni ko waa se O gb’ebo, o ru’bo Abogunde e ma ge oriri Kooroko Aje nbe loriri KoorokobAbogunde e ma ge oriri Kooroko Aya nbe loriri kooroko Abogunde e ma ge oriri Kooroko Omo nbe loriri kooroko Abogunde e ma ge oriri Kooroko Ile nbe loriri kooroko Abogunde e ma ge oriri Kooroko Ire gbogbo nbe loriri Kooroko",,1,sometimes_euph
2094,2094,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Ninu akọsilẹ iwe kan ti awọn onimọ Sayẹnsi tun fi si ori ayelujara Medical news website, wọn ṣalaye awọn idi mii to fi le mu [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] n kere sii.",https://www.bbc.com/yoruba/afrika-56520004,1,always_euph
1078,1078,do,punch or touch,sex,Sexual Activity,1,"Airi aiye ri obo [PET_BOUNDARY]do[PET_BOUNDARY] , ira gan gbe oko n'origho mi wa",African Sexual Proverbs: Some Yoruba Examples - J. O. Ojoade,1,sometimes_euph
1431,1431,alaarun opolo,sickness of the head,insanity,Physical/Mental Attributes,1,Awon [PET_BOUNDARY]alarun-opolo[PET_BOUNDARY]  to le ni ogorun ti sa kuro ni ile iwosan [PET_BOUNDARY] alarun-opolo [PET_BOUNDARY]  ni orile-ede Kenya ni ojo aje 16 January 2016 nigbati gbogbo awon Dokita ati Noosi orile-ede na da ise sile latai aifikun owo osu won,https://orisun.tv/emo-re-o-awon-alarun-opolo-fon-si-ta/,1,always_euph
